job_title,employee_residence,experience_level,employment_type,salary_in_usd
Data Architect,US,MI,FT,100000
Data Scientist,US,SE,FT,126500
Data Scientist,US,SE,FT,78000
Data Scientist,ES,SE,FT,48585
Data Scientist,ES,SE,FT,38868
Data Analyst,US,SE,FT,126500
Data Analyst,US,SE,FT,78000
Data Scientist,US,SE,FT,105000
Data Scientist,US,SE,FT,70000
Machine Learning Engineer,GB,MI,FT,300000
Machine Learning Engineer,GB,MI,FT,200000
Data Engineer,US,SE,FT,96000
Data Engineer,US,SE,FT,72000
Research Scientist,US,SE,FT,323300
Research Scientist,US,SE,FT,184700
Data Scientist,US,SE,FT,205150
Data Scientist,US,SE,FT,167850
Data Scientist,US,SE,FT,267100
Data Scientist,US,SE,FT,167200
Business Intelligence Engineer,US,SE,FT,247500
Business Intelligence Engineer,US,SE,FT,172200
Data Analyst,US,SE,FT,130000
Data Analyst,US,SE,FT,110000
Research Engineer,US,SE,FT,253000
Research Engineer,US,SE,FT,156400
Applied Scientist,US,SE,FT,222200
Applied Scientist,US,SE,FT,136000
Research Scientist,US,SE,FT,278700
Research Scientist,US,SE,FT,159300
Data Scientist,US,SE,FT,222750
Data Scientist,US,SE,FT,182250
Data Engineer,US,SE,FT,215000
Data Engineer,US,SE,FT,185000
Machine Learning Engineer,US,SE,FT,296400
Machine Learning Engineer,US,SE,FT,148594
Data Scientist,US,SE,FT,206000
Data Scientist,US,SE,FT,140250
Data Scientist,US,SE,FT,198000
Data Scientist,US,SE,FT,124000
Data Manager,US,SE,FT,145000
Data Manager,US,SE,FT,130000
Machine Learning Engineer,US,SE,FT,296400
Machine Learning Engineer,US,SE,FT,148594
Applied Scientist,US,SE,FT,222200
Applied Scientist,US,SE,FT,136000
Machine Learning Engineer,US,SE,FT,200000
Machine Learning Engineer,US,SE,FT,150000
Data Analyst,US,EN,FT,125000
Data Analyst,US,EN,FT,105000
Data Scientist,GB,MI,FT,86128
Data Scientist,GB,MI,FT,51676
Data Scientist,CA,SE,FT,258000
Data Scientist,CA,SE,FT,190000
Data Scientist,US,SE,FT,184184
Data Scientist,US,SE,FT,167441
Data Engineer,US,EX,FT,204500
Data Engineer,US,EX,FT,130000
Analytics Engineer,US,EN,FT,90000
Analytics Engineer,US,EN,FT,84000
Data Scientist,US,SE,FT,136000
Data Scientist,US,SE,FT,104000
Data Engineer,US,SE,FT,202400
Data Engineer,US,SE,FT,147200
Data Engineer,US,EN,FT,80000
Data Engineer,US,EN,FT,52500
Data Engineer,US,MI,FT,128000
Data Engineer,US,MI,FT,81500
Data Analyst,US,SE,FT,105000
Data Analyst,US,SE,FT,75000
Data Analyst,US,SE,FT,95000
Data Analyst,US,SE,FT,75000
Data Engineer,US,MI,FT,167500
Data Engineer,US,MI,FT,106500
Data Scientist,US,SE,FT,139500
Data Scientist,US,SE,FT,90000
Machine Learning Engineer,US,SE,FT,269500
Machine Learning Engineer,US,SE,FT,166600
Data Engineer,US,SE,FT,252000
Data Engineer,US,SE,FT,129000
Data Engineer,US,SE,FT,180000
Data Engineer,US,SE,FT,165000
Business Intelligence Engineer,US,SE,FT,192000
Business Intelligence Engineer,US,SE,FT,142000
Data Scientist,US,SE,FT,191000
Data Scientist,US,SE,FT,146000
Data Specialist,US,SE,FT,85000
Data Specialist,US,SE,FT,70000
Data Scientist,US,SE,FT,155000
Data Scientist,US,SE,FT,139500
Data Engineer,GB,SE,FT,147648
Data Engineer,GB,SE,FT,98432
Data Analyst,US,SE,FT,138860
Data Analyst,US,SE,FT,122720
Machine Learning Engineer,US,SE,FT,212800
Machine Learning Engineer,US,SE,FT,144800
Data Analyst,US,MI,FT,250000
Data Analyst,US,MI,FT,100000
Data Scientist,US,SE,FT,209450
Data Scientist,US,SE,FT,167560
Data Engineer,US,SE,FT,172900
Data Engineer,US,SE,FT,144100
Data Scientist,US,SE,FT,230000
Data Scientist,US,SE,FT,175000
Data Analyst,US,SE,FT,150000
Data Analyst,US,SE,FT,110000
Data Analyst,US,SE,FT,101500
Data Analyst,US,SE,FT,83700
Data Scientist,US,SE,FT,310270
Data Scientist,US,SE,FT,253430
Business Intelligence Engineer,US,SE,FT,202800
Business Intelligence Engineer,US,SE,FT,104300
Data Analyst,US,SE,FT,110000
Data Analyst,US,SE,FT,70000
Data Scientist,US,SE,FT,283000
Data Scientist,US,SE,FT,184000
Data Analyst,US,SE,FT,166500
Data Analyst,US,SE,FT,113220
Data Scientist,US,EX,FT,220000
Data Scientist,US,EX,FT,185000
Data Engineer,US,SE,FT,260000
Data Engineer,US,SE,FT,225000
Applied Scientist,US,SE,FT,246500
Applied Scientist,US,SE,FT,133500
Data Engineer,US,SE,FT,331640
Data Engineer,US,SE,FT,283780
Data Scientist,US,SE,FT,174000
Data Scientist,US,SE,FT,134000
Data Scientist,US,SE,FT,359170
Data Scientist,US,SE,FT,310270
Machine Learning Engineer,US,SE,FT,331640
Machine Learning Engineer,US,SE,FT,283780
Data Scientist,US,SE,FT,359170
Data Scientist,US,SE,FT,295490
Research Engineer,US,SE,FT,189110
Research Engineer,US,SE,FT,139000
Data Scientist,US,EX,FT,330000
Data Scientist,US,EX,FT,230000
Data Engineer,US,SE,FT,254000
Data Engineer,US,SE,FT,200000
Applied Scientist,US,SE,FT,309400
Applied Scientist,US,SE,FT,159100
Machine Learning Engineer,US,SE,FT,331640
Machine Learning Engineer,US,SE,FT,267720
Machine Learning Engineer,US,SE,FT,283780
Machine Learning Engineer,US,SE,FT,218540
Data Scientist,GB,MI,FT,123040
Data Scientist,GB,MI,FT,73824
Data Manager,US,MI,FT,167000
Data Manager,US,MI,FT,109000
Data Engineer,US,SE,FT,208000
Data Engineer,US,SE,FT,193000
Data Scientist,US,SE,FT,359170
Data Scientist,US,SE,FT,295490
Data Analyst,DE,EN,FT,47899
Applied Scientist,US,SE,FT,216000
Applied Scientist,US,SE,FT,184000
Machine Learning Engineer,US,SE,FT,200000
Machine Learning Engineer,US,SE,FT,145000
Machine Learning Engineer,US,SE,FT,250000
Machine Learning Engineer,US,SE,FT,166600
Machine Learning Engineer,US,SE,FT,284000
Machine Learning Engineer,US,SE,FT,227000
Research Scientist,US,SE,FT,205000
Research Scientist,US,SE,FT,160000
Machine Learning Engineer,US,SE,FT,191400
Machine Learning Engineer,US,SE,FT,127600
Applied Scientist,US,SE,FT,222200
Applied Scientist,US,SE,FT,136000
Machine Learning Engineer,US,SE,FT,191400
Machine Learning Engineer,US,SE,FT,127600
Machine Learning Engineer,US,SE,FT,230000
Machine Learning Engineer,US,SE,FT,175000
Data Analyst,US,SE,FT,139600
Data Analyst,US,SE,FT,85700
Data Engineer,US,MI,FT,258000
Data Engineer,US,MI,FT,171000
Data Engineer,CA,SE,FT,87000
Data Engineer,CA,SE,FT,73000
Data Scientist,US,EX,FT,300000
Data Engineer,US,SE,FT,232960
Data Engineer,US,SE,FT,151840
Data Engineer,US,SE,FT,163152
Data Engineer,US,SE,FT,108768
Research Engineer,US,SE,FT,370000
Research Engineer,US,SE,FT,245000
Machine Learning Engineer,US,SE,FT,285000
Machine Learning Engineer,US,SE,FT,193900
Research Scientist,US,SE,FT,240000
Research Scientist,US,SE,FT,163200
Data Scientist,US,SE,FT,222000
Data Scientist,US,SE,FT,166500
Machine Learning Engineer,US,SE,FT,240000
Machine Learning Engineer,US,SE,FT,163200
Research Scientist,US,SE,FT,345000
Research Scientist,US,SE,FT,234700
Machine Learning Engineer,US,SE,FT,226600
Machine Learning Engineer,US,SE,FT,140100
Data Engineer,US,SE,FT,241000
Data Engineer,US,SE,FT,155000
Data Analyst,DE,MI,FT,59382
Analytics Engineer,US,SE,FT,90000
Analytics Engineer,US,SE,FT,84000
Data Analyst,US,SE,FT,160000
Data Analyst,US,SE,FT,140000
Analytics Engineer,US,SE,FT,221300
Analytics Engineer,US,SE,FT,147500
Data Engineer,US,EX,FT,204500
Data Engineer,US,EX,FT,130000
Machine Learning Engineer,US,SE,FT,210000
Machine Learning Engineer,US,SE,FT,160000
Machine Learning Engineer,US,SE,FT,204500
Machine Learning Engineer,US,SE,FT,142200
Data Analyst,US,SE,FT,186600
Data Analyst,US,SE,FT,119800
Analytics Engineer,US,SE,FT,192000
Analytics Engineer,US,SE,FT,151000
Business Intelligence Engineer,US,SE,FT,185000
Business Intelligence Engineer,US,SE,FT,79600
Data Scientist,US,SE,FT,169000
Data Scientist,US,SE,FT,129300
Data Engineer,US,SE,FT,204500
Data Engineer,US,SE,FT,142200
Data Engineer,US,SE,FT,250000
Data Engineer,US,SE,FT,130000
Business Intelligence Engineer,US,SE,FT,210000
Business Intelligence Engineer,US,SE,FT,170000
Analytics Engineer,US,SE,FT,221300
Analytics Engineer,US,SE,FT,147500
Data Scientist,US,SE,FT,189750
Data Scientist,US,SE,FT,131100
Data Scientist,US,SE,FT,299500
Data Scientist,US,SE,FT,245100
Data Engineer,US,MI,FT,128000
Data Engineer,US,MI,FT,81500
Data Engineer,US,EN,FT,80000
Data Engineer,US,EN,FT,52500
Research Scientist,US,SE,FT,370000
Research Scientist,US,SE,FT,200000
Data Scientist,US,SE,FT,180000
Data Scientist,US,SE,FT,140000
Data Analyst,US,SE,FT,94000
Data Analyst,US,SE,FT,81900
Analytics Engineer,US,SE,FT,210000
Analytics Engineer,US,SE,FT,159090
Machine Learning Engineer,US,SE,FT,210000
Machine Learning Engineer,US,SE,FT,175000
Data Analyst,US,SE,FT,118000
Data Analyst,US,SE,FT,94400
Data Architect,US,MI,FT,150000
Data Architect,US,MI,FT,90000
Data Scientist,CA,MI,FT,190000
Data Scientist,CA,MI,FT,125000
Data Engineer,US,EN,FT,130002
Data Engineer,US,EN,FT,71908
Data Analyst,US,MI,FT,80000
Data Analyst,US,MI,FT,60000
Data Engineer,US,MI,FT,167500
Data Engineer,US,MI,FT,106500
Business Intelligence Engineer,US,SE,FT,202800
Business Intelligence Engineer,US,SE,FT,104300
Data Engineer,US,SE,FT,185900
Data Engineer,US,SE,FT,129300
Data Analyst,US,SE,FT,150000
Data Analyst,US,SE,FT,110000
Data Scientist,US,SE,FT,230000
Data Scientist,US,SE,FT,175000
Machine Learning Scientist,US,SE,FT,200000
Machine Learning Scientist,US,SE,FT,170000
Data Scientist,US,SE,FT,175000
Data Scientist,US,SE,FT,160000
Data Scientist,US,SE,FT,255000
Data Scientist,US,SE,FT,160000
Analytics Engineer,US,SE,FT,116990
Analytics Engineer,US,SE,FT,82920
Data Engineer,US,SE,FT,121000
Data Engineer,US,SE,FT,78000
Analytics Engineer,US,SE,FT,159000
Analytics Engineer,US,SE,FT,105000
Applied Scientist,US,SE,FT,309400
Applied Scientist,US,SE,FT,159100
Research Scientist,US,MI,FT,155000
Research Scientist,US,MI,FT,102000
Research Scientist,US,SE,FT,374000
Research Scientist,US,SE,FT,197500
Applied Scientist,US,SE,FT,260000
Applied Scientist,US,SE,FT,136000
Data Scientist,US,SE,FT,240000
Data Scientist,US,SE,FT,187000
Machine Learning Engineer,US,SE,FT,210000
Machine Learning Engineer,US,SE,FT,190000
Data Scientist,US,SE,FT,195000
Data Scientist,US,SE,FT,119000
Applied Scientist,US,SE,FT,216000
Applied Scientist,US,SE,FT,184000
Machine Learning Engineer,US,SE,FT,200000
Machine Learning Engineer,US,SE,FT,160000
Data Analyst,US,SE,FT,80000
Data Analyst,US,SE,FT,70000
Business Intelligence Engineer,US,SE,FT,185000
Business Intelligence Engineer,US,SE,FT,79600
Data Analyst,GB,MI,FT,73824
Data Analyst,GB,MI,FT,61520
Data Scientist,US,SE,FT,266450
Data Scientist,US,SE,FT,177700
Data Scientist,US,SE,FT,245000
Data Scientist,US,SE,FT,185000
Machine Learning Engineer,US,SE,FT,247500
Machine Learning Engineer,US,SE,FT,172200
Applied Scientist,US,SE,FT,222200
Applied Scientist,US,SE,FT,136000
Research Engineer,US,SE,FT,370000
Research Engineer,US,SE,FT,200000
Data Engineer,US,SE,FT,196000
Data Engineer,US,SE,FT,121000
Business Intelligence Engineer,US,SE,FT,202800
Business Intelligence Engineer,US,SE,FT,104300
Data Architect,US,MI,FT,135000
Data Architect,US,MI,FT,115000
Data Analyst,US,MI,FT,65000
Data Analyst,US,MI,FT,55000
Machine Learning Engineer,US,SE,FT,220000
Machine Learning Engineer,US,SE,FT,170000
Business Intelligence Engineer,US,SE,FT,185000
Business Intelligence Engineer,US,SE,FT,79600
Data Analyst,US,SE,FT,110000
Data Analyst,US,SE,FT,75000
Data Scientist,US,SE,FT,190000
Machine Learning Engineer,US,SE,FT,204500
Machine Learning Engineer,US,SE,FT,142200
Machine Learning Engineer,US,SE,FT,216000
Machine Learning Engineer,US,SE,FT,184000
Data Analyst,US,SE,FT,139600
Data Analyst,US,SE,FT,85700
Data Scientist,US,MI,FT,100000
Data Scientist,US,MI,FT,128750
Data Scientist,US,MI,FT,79350
Data Manager,GB,MI,FT,73824
Data Manager,GB,MI,FT,67672
Data Scientist,US,SE,FT,185900
Data Scientist,US,SE,FT,129300
Analytics Engineer,US,SE,FT,174000
Analytics Engineer,US,SE,FT,134000
Research Engineer,US,MI,FT,155000
Research Engineer,US,MI,FT,125000
Business Intelligence Engineer,US,SE,FT,185000
Business Intelligence Engineer,US,SE,FT,79600
Data Engineer,US,SE,FT,194400
Data Engineer,US,SE,FT,132192
Machine Learning Engineer,US,SE,FT,273400
Machine Learning Engineer,US,SE,FT,182200
Data Scientist,GB,SE,FT,213654
Data Scientist,GB,SE,FT,142436
Data Engineer,US,SE,FT,124230
Data Engineer,US,SE,FT,68637
Data Engineer,US,MI,FT,204000
Data Engineer,US,MI,FT,161500
Machine Learning Engineer,US,SE,FT,204500
Machine Learning Engineer,US,SE,FT,142200
Research Scientist,US,MI,FT,200000
Research Scientist,US,MI,FT,100000
Applied Scientist,US,SE,FT,260000
Applied Scientist,US,SE,FT,136000
Data Scientist,US,SE,FT,175000
Data Scientist,US,SE,FT,148750
Machine Learning Engineer,US,SE,FT,226600
Machine Learning Engineer,US,SE,FT,140100
Data Scientist,US,SE,FT,135000
Data Scientist,US,SE,FT,95000
Machine Learning Engineer,US,SE,FT,287700
Machine Learning Engineer,US,SE,FT,148000
Data Scientist,US,SE,FT,227240
Data Scientist,US,SE,FT,197600
Data Scientist,US,SE,FT,161000
Data Scientist,US,SE,FT,140000
Machine Learning Engineer,US,SE,FT,221000
Machine Learning Engineer,US,SE,FT,185000
Data Scientist,US,SE,FT,210000
Data Scientist,US,SE,FT,178500
Machine Learning Engineer,US,MI,FT,180000
Machine Learning Engineer,US,MI,FT,150000
Analytics Engineer,GB,MI,FT,146100
Analytics Engineer,GB,MI,FT,112400
Data Analyst,US,SE,FT,160000
Data Analyst,US,SE,FT,140000
Data Architect,GB,MI,FT,86128
Data Architect,GB,MI,FT,79976
Machine Learning Engineer,US,SE,FT,331640
Machine Learning Engineer,US,SE,FT,267720
Data Engineer,US,SE,FT,285000
Data Engineer,US,SE,FT,205000
Data Analyst,US,SE,FT,120350
Data Analyst,US,SE,FT,74400
Data Engineer,US,SE,FT,146000
Data Engineer,US,SE,FT,94000
Machine Learning Engineer,US,MI,FT,237400
Machine Learning Engineer,US,MI,FT,158200
Business Intelligence Engineer,US,SE,FT,225000
Business Intelligence Engineer,US,SE,FT,156400
Machine Learning Engineer,US,SE,FT,192000
Machine Learning Engineer,US,SE,FT,164000
Business Intelligence Engineer,US,SE,FT,150000
Business Intelligence Engineer,US,SE,FT,141000
Applied Scientist,US,SE,FT,260000
Applied Scientist,US,SE,FT,136000
Applied Scientist,US,SE,FT,309400
Applied Scientist,US,SE,FT,159100
Analytics Engineer,US,SE,FT,267000
Analytics Engineer,US,SE,FT,205000
Research Scientist,US,SE,FT,147100
Research Scientist,US,SE,FT,90700
Data Analyst,US,SE,FT,115000
Data Analyst,US,SE,FT,72000
Data Analyst,US,SE,FT,169000
Data Analyst,US,SE,FT,110600
Data Analyst,GB,SE,FT,67672
Data Analyst,GB,SE,FT,67672
Business Intelligence Engineer,US,SE,FT,185000
Business Intelligence Engineer,US,SE,FT,79600
Data Engineer,US,SE,FT,165000
Data Engineer,US,SE,FT,141000
Data Scientist,US,SE,FT,240000
Data Scientist,US,SE,FT,142000
Machine Learning Engineer,US,MI,CT,180000
Machine Learning Engineer,US,MI,CT,105000
Data Analyst,US,EN,FT,80000
Data Analyst,US,EN,FT,60000
Machine Learning Engineer,US,SE,FT,268000
Machine Learning Engineer,US,SE,FT,180000
Analytics Engineer,US,MI,FT,144628
Analytics Engineer,US,MI,FT,115702
Data Analyst,US,SE,FT,144000
Data Analyst,US,SE,FT,132000
Data Analyst,GB,SE,FT,106400
Data Analyst,GB,SE,FT,81800
Data Analyst,GB,SE,FT,134200
Data Analyst,GB,SE,FT,103200
Data Analyst,US,SE,FT,110000
Data Analyst,US,SE,FT,93500
Data Engineer,US,SE,FT,208200
Data Engineer,US,SE,FT,151200
Machine Learning Engineer,US,SE,FT,240000
Machine Learning Engineer,US,SE,FT,180000
Data Scientist,US,SE,FT,270000
Data Scientist,US,SE,FT,220000
Data Engineer,US,EX,FT,194500
Data Engineer,US,EX,FT,115500
Data Scientist,US,SE,FT,225000
Data Scientist,US,SE,FT,156400
Data Analyst,GB,SE,FT,140000
Data Analyst,GB,SE,FT,100000
Machine Learning Engineer,US,SE,FT,193600
Machine Learning Engineer,US,SE,FT,119700
Data Analyst,US,EN,FT,50000
Data Analyst,US,EN,FT,40000
Data Scientist,US,SE,FT,185900
Data Scientist,US,SE,FT,129300
Data Analyst,US,SE,FT,120000
Data Analyst,US,SE,FT,95000
Data Analyst,GB,MI,FT,98432
Data Analyst,GB,MI,FT,55368
Data Scientist,US,SE,FT,225000
Data Scientist,US,SE,FT,156400
Data Engineer,ES,EN,FT,41027
Machine Learning Engineer,US,SE,FT,155000
Machine Learning Engineer,US,SE,FT,100000
Data Analyst,US,SE,FT,85000
Data Analyst,US,SE,FT,65000
Data Architect,US,SE,FT,280100
Data Architect,US,SE,FT,168100
Machine Learning Scientist,US,SE,FT,200000
Machine Learning Scientist,US,SE,FT,120000
Business Intelligence Engineer,US,SE,FT,185000
Business Intelligence Engineer,US,SE,FT,79600
Data Engineer,US,SE,FT,149040
Data Engineer,US,SE,FT,113900
Machine Learning Engineer,US,SE,FT,240000
Machine Learning Engineer,US,SE,FT,180000
Machine Learning Scientist,US,SE,FT,165000
Machine Learning Scientist,US,SE,FT,145000
Machine Learning Scientist,US,SE,FT,165000
Machine Learning Scientist,US,SE,FT,145000
Data Architect,US,SE,FT,274450
Data Architect,US,SE,FT,199600
Data Engineer,US,MI,FT,83500
Data Engineer,US,MI,FT,52500
Data Scientist,ES,SE,FT,48585
Data Scientist,ES,SE,FT,38868
Data Architect,US,SE,FT,306000
Data Architect,US,SE,FT,204000
Machine Learning Engineer,US,SE,FT,204500
Machine Learning Engineer,US,SE,FT,142200
Data Scientist,US,SE,FT,185900
Data Scientist,US,SE,FT,129300
Data Analyst,US,SE,FT,136000
Data Analyst,US,SE,FT,104000
Data Engineer,US,SE,FT,115000
Data Engineer,US,SE,FT,81500
Research Scientist,GB,MI,FT,280000
Data Scientist,US,EX,FT,250000
Data Scientist,US,EX,FT,180000
Data Engineer,US,MI,FT,100000
Data Engineer,US,MI,FT,70000
Data Engineer,US,MI,FT,100000
Data Engineer,US,MI,FT,70000
Data Scientist,US,SE,FT,240000
Data Scientist,US,SE,FT,157000
Applied Scientist,US,SE,FT,222200
Applied Scientist,US,SE,FT,136000
Machine Learning Engineer,US,SE,FT,204500
Machine Learning Engineer,US,SE,FT,142200
Data Analyst,US,SE,FT,140700
Data Analyst,US,SE,FT,109600
Machine Learning Engineer,US,SE,FT,278000
Machine Learning Engineer,US,SE,FT,173000
Data Analyst,US,SE,FT,110000
Data Analyst,US,SE,FT,95000
Data Engineer,US,SE,FT,305000
Data Engineer,US,SE,FT,160000
Data Engineer,US,SE,FT,175000
Data Engineer,US,SE,FT,125000
Data Analyst,GB,SE,FT,155000
Data Analyst,GB,SE,FT,120000
Data Analyst,US,SE,FT,85000
Data Analyst,US,SE,FT,80000
Data Scientist,US,EN,FT,24000
Applied Scientist,US,SE,FT,260000
Applied Scientist,US,SE,FT,136000
Business Intelligence Engineer,US,SE,FT,259000
Business Intelligence Engineer,US,SE,FT,138750
Machine Learning Engineer,US,SE,FT,273400
Machine Learning Engineer,US,SE,FT,182200
Data Scientist,US,SE,FT,192000
Data Scientist,US,SE,FT,178000
Data Scientist,US,SE,FT,218000
Data Scientist,US,SE,FT,85000
Data Specialist,US,SE,FT,132000
Data Specialist,US,SE,FT,71500
Data Engineer,US,SE,FT,252000
Data Engineer,US,SE,FT,129000
Analytics Engineer,US,SE,FT,215050
Analytics Engineer,US,SE,FT,113100
Applied Scientist,US,SE,FT,260000
Applied Scientist,US,SE,FT,136000
Data Scientist,US,SE,FT,218000
Data Scientist,US,SE,FT,85000
Data Scientist,US,MI,FT,130000
Data Scientist,US,MI,FT,85000
Data Engineer,US,EX,FT,250000
Data Engineer,US,EX,FT,200000
Machine Learning Engineer,US,SE,FT,220000
Machine Learning Engineer,US,SE,FT,170000
Data Engineer,US,SE,FT,145000
Data Engineer,US,SE,FT,115000
Data Scientist,US,SE,FT,184000
Data Scientist,US,SE,FT,123000
Data Analyst,US,MI,FT,75000
Data Analyst,US,MI,FT,65000
Research Scientist,US,SE,FT,168400
Research Scientist,US,SE,FT,90700
Data Engineer,US,SE,FT,185900
Data Engineer,US,SE,FT,129300
Data Scientist,CA,SE,FT,258000
Data Scientist,CA,SE,FT,190000
Data Analyst,US,SE,FT,169000
Data Analyst,US,SE,FT,110600
Data Analyst,US,SE,FT,80000
Data Analyst,US,SE,FT,70000
Data Analyst,US,SE,FT,136505
Data Analyst,US,SE,FT,100895
Machine Learning Engineer,US,SE,FT,200000
Machine Learning Engineer,US,SE,FT,150000
Business Intelligence Engineer,US,SE,FT,202800
Business Intelligence Engineer,US,SE,FT,104300
Data Engineer,US,SE,FT,275300
Data Engineer,US,SE,FT,183500
Data Scientist,US,SE,FT,168400
Data Scientist,US,SE,FT,105200
Data Architect,US,MI,FT,240000
Data Architect,US,MI,FT,150000
Data Manager,US,MI,FT,130000
Data Manager,US,MI,FT,120000
Data Analyst,US,MI,FT,93000
Applied Scientist,US,SE,FT,248100
Applied Scientist,US,SE,FT,145900
Data Analyst,US,SE,FT,177000
Data Analyst,US,SE,FT,118000
Data Analyst,US,SE,FT,120350
Data Analyst,US,SE,FT,74400
Data Engineer,US,SE,FT,190000
Data Engineer,US,SE,FT,120000
Machine Learning Engineer,GB,SE,FT,237400
Machine Learning Engineer,GB,SE,FT,132870
Research Scientist,US,SE,FT,248100
Research Scientist,US,SE,FT,145900
Data Scientist,US,SE,FT,170000
Data Scientist,US,SE,FT,125000
Data Engineer,US,SE,FT,105000
Data Engineer,US,SE,FT,90000
Machine Learning Engineer,US,SE,FT,317070
Machine Learning Engineer,US,SE,FT,170730
Machine Learning Engineer,US,MI,FT,170000
Machine Learning Engineer,US,MI,FT,125000
Data Engineer,US,SE,FT,158700
Data Engineer,US,SE,FT,123906
Applied Scientist,US,SE,FT,222200
Applied Scientist,US,SE,FT,136000
Data Engineer,US,SE,FT,166000
Data Engineer,US,SE,FT,128000
Data Engineer,ES,MI,FT,80976
Data Engineer,ES,MI,FT,66940
Data Engineer,US,EX,FT,333500
Data Engineer,US,EX,FT,180500
Machine Learning Engineer,US,SE,FT,242921
Machine Learning Engineer,US,SE,FT,170045
